project_id,project_type,region,project_phase,project_value_million,project_duration_planned_days,planned_labor_count,actual_labor_count,labor_utilization_pct,contractor_count,material_delivery_delay_days,supplier_performance_score,procurement_change_requests,critical_material_shortage_flag,planned_cost_million,actual_cost_million,cost_variance_pct,cash_flow_delay_days,task_completion_pct,schedule_variance_days,rework_hours,change_orders_count,safety_incidents,lost_time_injuries,regulatory_non_compliance_count,weather_disruption_days,extreme_weather_flag,penalty_cost_million,client_escalations,legacy_project_code,reporting_batch_id,regional_cluster_id,administrative_reference,project_delay_flag
109700,Industrial,South,Foundation,242.44631113357045,1076,687,509,92.30525580389525,21,5,,3,0,242.44631113357045,248.02693805963847,2.3017990663481354,4.0,92.84055749160478,7.159557934191412,131.41708731522706,4,1,1,0,2,0,47.339223987211355,1,327284,9259,6,329030,0
109701,Airport,East,Structural,226.81848773974863,1291,468,502,75.1994499092996,11,3,35.11298704481908,1,0,226.81848773974863,258.6382854810456,14.028749621947481,2.0,41.97980485485534,-31.46156450485878,49.96378974151661,1,0,0,0,3,0,25.438475558998007,3,118779,9705,25,183115,0
109702,Airport,West,Planning,254.4987173004908,1372,335,364,62.54029662434684,1,4,67.66296546918839,0,0,254.4987173004908,255.4907002681139,0.38977916201118745,2.0,9.710269031369068,45.39038172879919,67.3890841544012,2,0,2,0,5,0,16.51837487263145,2,172635,2004,9,256916,0
109703,Commercial,South,Commissioning,207.92642243839293,989,33,30,79.73577256911841,4,4,68.83216163551486,0,0,207.92642243839293,197.7672740296959,-4.885934307703067,3.0,75.64077128954474,50.24638603050677,101.62273623823967,8,1,1,0,3,0,29.980560720998007,0,974757,1713,7,567188,1
109704,Industrial,North,Planning,437.11190753958516,513,331,284,49.25762167057813,17,3,97.0768567263026,2,0,437.11190753958516,445.9613148982365,2.024517567700879,3.0,45.89055448848747,-1.1217900489520074,20.32501069787677,2,0,0,0,3,0,44.27830673631771,1,566288,5823,18,979285,0
109705,Residential,East,Commissioning,296.25265597240235,638,335,349,49.955258545187306,19,3,63.008592844579034,1,0,296.25265597240235,337.63786141286863,13.969564358714665,4.0,6.549896190646754,12.881766354984686,25.495800042948368,6,0,0,1,4,0,2.14291489115403,0,611725,5567,6,913305,0
109706,Industrial,West,Finishing,461.5679562315914,187,924,1129,66.39175062157122,16,8,69.63262554510058,5,0,461.5679562315914,460.5412490449607,-0.22243900876766354,1.0,49.795019092394355,4.0825851101121735,89.07332660730113,2,0,0,0,2,0,34.4294257821087,0,157157,4496,1,627432,0
109707,COMMERCIAL,North,Structural,143.5049748452234,371,314,304,91.06765039015244,24,7,78.88754881599792,2,0,143.5049748452234,134.12891417428548,-6.5336136820694986,6.0,56.04460714067858,-13.501210270715516,35.78899585875233,2,2,0,0,4,0,21.55983527885429,0,666586,9516,9,115436,0
109708,Airport,South,Finishing,205.33913062721624,1241,408,506,68.45424435716984,17,4,32.37949479833924,2,1,205.33913062721624,195.4130836836987,-4.833977290737545,1.0,2.869859366480232,-0.7718683161690185,203.90369031787543,3,1,0,0,3,0,8.87638745742274,4,375386,6120,23,212814,1
109709,Commercial,Central,Planning,186.1101075532983,485,91,88,44.37604798311072,10,3,34.57052197982923,1,0,186.1101075532983,169.17815002725743,-9.097817280661072,5.0,73.39944366902277,-51.72101680757929,157.0881819208557,3,1,0,0,4,0,19.939664714167964,5,676878,8997,49,656233,0
109710,Industrial,South,Foundation,111.5900328816779,525,73,64,84.87995635825717,17,6,77.99161462623505,4,1,111.5900328816779,109.4711324295541,-1.8988259053302068,1.0,9.173435750745075,-23.880204492026717,61.331629446865264,0,2,1,0,3,0,15.276777034852913,0,476575,8154,26,216730,0
109711,Commercial,North,Planning,221.78289085990488,675,230,166,96.15887343411396,18,4,57.78434293524869,2,1,221.78289085990488,236.96702938761462,6.846397604809465,1.0,50.04078250027779,14.511113537806336,95.48476095292193,5,3,2,1,3,0,30.579680738983487,1,252591,2427,9,678045,0
109712,Commercial,East,Structural,79.72290349510799,132,218,246,56.391668046162465,12,5,94.5504761567041,0,1,79.72290349510799,89.78331930457948,12.619229065194325,2.0,73.00912593594455,19.786974918176597,91.48994183431915,7,0,1,0,1,0,45.44738889716597,2,400115,3390,10,614129,1
109713,Hospital,South,Structural,306.6035391411535,1242,120,136,57.52694492054102,1,6,41.07433848985772,1,0,306.6035391411535,312.324073050884,1.865775563372392,2.0,91.38735607376267,-0.04294355318488818,63.21009984867536,2,1,0,0,1,0,35.87329586525077,1,337499,9236,15,865408,0
109714,Hospital,North,Planning,391.8294563317597,107,131,144,89.5221256696611,11,6,66.26773467936353,3,0,391.8294563317597,363.6904419470154,-7.181444358006397,,65.22183786135814,-23.359112255972917,70.01352529730471,3,1,0,0,3,0,27.45566329311851,1,436951,4298,18,213235,0
109715,Industrial,West,Finishing,216.124626819304,328,365,283,64.50887550725857,1,4,94.78562079325793,5,1,216.124626819304,223.6778775915152,3.494858907738581,5.0,5.855523363214021,2.5476157271104123,13.924592633140609,1,0,0,1,2,0,5.614189499610345,1,502798,8418,35,602175,0
109716,Infrastructure,East,Finishing,253.42447316264702,1247,706,768,87.97855636879201,20,6,51.733840544353995,0,0,253.42447316264702,277.3336006520745,9.434419332533308,3.0,79.84535917689355,33.67139624299876,37.36259331023739,3,1,0,1,3,0,27.032967770975464,1,508333,7195,10,435441,0
109717,Infrastructure,West,Commissioning,393.46360494552124,1312,972,1172,96.97415764804924,1,8,98.10241026158334,3,0,393.46360494552124,390.81471889920437,-0.6732226343230963,5.0,67.00639822444214,11.124403468919498,58.99406813636981,3,0,1,1,4,0,19.732137899514413,3,147160,1912,9,681419,0
109718,commercial,West,Finishing,155.9863139581851,1041,846,939,50.154711778282405,10,5,33.65470019349123,2,0,155.9863139581851,163.04515315808723,4.525293931744779,6.0,2.8796058968761917,-40.13235421614269,38.066338350665916,1,1,0,0,6,1,1.123075009143143,4,303837,9861,46,415602,0
109719,Airport,East,Structural,110.99804776108913,1439,538,580,65.12278803002607,20,6,79.6645617076857,2,0,110.99804776108913,110.33389534829305,-0.5983460305766721,4.0,36.04832140352395,28.216426758821118,78.78578291948975,1,5,1,0,2,0,13.256877903404906,0,264437,2465,10,159586,1
109720,Infrastructure,East,Commissioning,78.63901852392819,350,990,1232,79.23988099810325,16,2,35.67033450115248,0,0,78.63901852392819,97.76041458712,24.315405281124637,2.0,79.41957438908075,10.124308352105967,79.35215513337477,0,1,0,0,3,0,47.13397660192391,1,204386,1814,30,852822,0
109721,Industrial,West,Structural,163.68824914921683,578,567,641,75.67177222992211,8,1,46.56755437117856,4,0,163.68824914921683,172.79614793375504,5.5641738682387,4.0,27.02996956506729,-5.218075833779177,142.1693941483241,4,1,1,0,0,0,20.766286359073664,2,612011,8869,27,233456,0
109722,Industrial,Central,Structural,176.24639975491147,200,586,511,92.37859703924262,5,4,,2,0,176.24639975491147,173.0100673394928,-1.836254482315164,6.0,74.05491815620863,26.25925545207003,94.90142123377203,1,0,0,1,3,0,33.37387099046958,1,224381,9565,19,466666,0
109723,Hospital,North,Commissioning,316.54096402302036,844,881,999,52.569177179502915,20,6,55.8300777821193,3,0,316.54096402302036,311.6343242245468,-1.5500805128390063,3.0,2.5702873323147357,-5.444174610558556,104.7003094367411,4,1,2,1,3,0,25.211111197903495,3,652089,6194,23,966940,0
109724,Residential,North,Finishing,127.640941588435,284,318,412,59.18983908173948,5,3,77.7122248645258,4,0,127.640941588435,124.90349913467949,-2.1446429489544974,3.0,39.90125404922756,-31.038568228823266,46.87761049931366,3,0,1,0,2,0,9.38659751469082,0,942706,5428,8,246502,0
109725,Infrastructure,North,Commissioning,108.79981714232908,1453,363,342,48.45225541426605,3,4,38.52767123358757,2,0,108.79981714232908,124.93683858356094,14.831846105147259,8.0,87.71513616127898,-57.48638818567249,89.03238590415792,3,2,0,0,4,0,32.309674022597584,0,486801,4497,31,113725,0
109726,Hospital,Central,Structural,340.5083286842833,926,541,428,68.30114809140576,24,4,31.528822314833345,3,0,340.5083286842833,367.5968099487813,7.955306517513781,2.0,94.69390333288241,-17.71120869145742,59.764205334085894,2,0,0,0,1,0,19.33223604064831,1,874396,2960,42,399371,0
109727,Commercial,West,Commissioning,181.5690163829808,1230,656,473,69.69632011303682,16,8,31.60777057005062,2,0,181.5690163829808,203.92150212907907,12.310737917393638,1.0,3.3287269601473546,8.131821180043534,184.0131877741292,2,0,1,2,1,1,22.525564639530383,0,885345,5927,2,257127,0
109728,Infrastructure,South,Planning,254.2847522173469,531,682,594,40.66843425692924,12,6,80.32784669798849,3,1,254.2847522173469,261.7422125887409,2.9327202305153848,5.0,53.22879551980777,15.99525901737472,30.653715421365195,0,1,0,1,3,0,3.4272113842970575,0,452459,5093,40,720701,1
109729,Industrial,Central,Foundation,324.8984999019022,980,188,213,59.48409821463004,3,7,38.06603019812151,1,0,324.8984999019022,327.47750064513065,0.793786596123752,3.0,87.13264971777845,-0.10739345580049392,95.88923777130942,4,1,0,0,1,0,12.68211671520662,0,309529,9712,10,966914,0
109730,Residential,South,Planning,639.2034794741448,851,188,204,41.520510483657525,15,5,89.76011750498185,2,0,639.2034794741448,671.8210490361205,5.102846059099867,5.0,50.383485593547185,3.4570900520405603,34.98363312883581,3,0,1,0,5,0,5.490364892501254,1,328973,3788,37,326489,0
109731,Airport,East,Foundation,280.7577223598844,794,119,146,65.9950269369883,16,5,55.26867334106046,1,0,280.7577223598844,250.16615413773545,-10.896073655611039,5.0,45.86651193655194,1.2472044106982565,43.171685364603654,1,1,0,1,4,0,40.93094977091707,0,744448,6484,32,369224,0
109732,Industrial,North,Finishing,172.91276093676956,1087,555,677,85.70928280791745,2,6,73.43771200036556,0,0,172.91276093676956,212.47923139575232,22.8823310926435,4.0,67.11893806601262,-0.6422739189701551,68.30706012197308,1,1,1,0,2,0,31.932119299226862,2,548117,7091,15,462613,0
109733,Hospital,West,Planning,337.6458873728363,221,492,408,89.36251496030647,13,5,48.77362645175218,3,0,337.6458873728363,312.84976865263593,-7.3438237062902285,4.0,6.982813371970476,-14.99008540102017,51.42795039528549,8,0,0,1,4,0,27.078018761755008,2,959089,4803,22,985345,0
109734,Infrastructure,West,Finishing,151.6777709443819,798,132,107,40.80958740403656,6,4,52.028073508878876,2,0,151.6777709443819,149.06697622037169,-1.7212770913989592,3.0,24.643003631794624,7.904560947299366,167.20684796655866,2,0,0,1,2,0,9.84385216135566,1,650586,9989,27,445378,0
109735,Hospital,South,Planning,391.38492263254545,1057,706,708,44.29994240642302,5,6,72.52475906120029,5,0,391.38492263254545,396.26200880750685,1.246109876220316,6.0,64.30412208959851,-16.581745481968333,46.96907856819781,1,1,0,0,1,0,2.371490744276933,3,318409,8907,29,812135,0
109736,Industrial,North,Structural,167.63685583528232,317,404,287,67.67604190274206,20,5,57.6052622061233,2,1,167.63685583528232,185.813259300714,10.842725112484557,6.0,18.495698557452013,9.736169470747743,32.12100625977306,3,2,0,0,3,1,15.23917358906205,2,610762,1313,19,244850,0
109737,Airport,West,Commissioning,138.9754692695647,689,488,414,89.15634384617817,3,8,45.34692409944844,4,0,138.9754692695647,149.4721298595971,7.552887315438704,6.0,62.85502149143659,-13.036118512136454,48.67632657424538,1,1,0,0,4,0,29.69951975787477,1,416781,4789,21,510966,0
109738,Hospital,Central,Planning,240.83824291527876,547,664,537,92.55441315111872,15,9,69.93091130025226,2,0,240.83824291527876,268.5414000483263,11.502806530104463,3.0,53.73327172233993,26.850969411535818,71.05932658697381,2,1,2,0,1,0,20.135301814617918,0,239152,5426,37,761231,0
109739,Infrastructure,Central,Planning,277.08980149352305,1195,213,188,44.194024096589864,13,5,51.964261225775175,2,0,277.08980149352305,247.71225188974293,-10.602176422746046,2.0,89.27304142676174,-19.81372041241846,137.44267306731913,2,0,1,0,0,0,14.942960285320645,2,520987,5046,10,711119,0
109740,Industrial,North,Foundation,141.85025882586976,1486,143,129,71.63533762033643,10,8,85.05950812036325,2,0,141.85025882586976,142.14187170454835,0.20557796728209166,1.0,7.812145131499381,-9.942689119415032,33.604048432444955,9,0,0,0,3,1,27.274553559168584,1,204480,2985,30,762789,0
109741,Airport,Central,Finishing,179.31695225910514,577,881,682,48.35297112883554,18,3,73.31218819678482,1,0,179.31695225910514,187.93296781908734,4.8049085440245785,,90.35414006226404,-34.96293977901441,124.58388446991428,1,2,0,0,3,0,7.8483927120931,5,257166,3598,49,960584,0
109742,Industrial,North,Commissioning,290.74775987619796,333,540,443,87.3972242825755,21,5,48.1205512355223,1,1,290.74775987619796,339.66035379731017,16.823033801512143,,51.5899496113884,3.9520210279324277,149.13440890572477,4,2,0,0,4,0,43.454819661717835,1,609646,4127,49,781586,0
109743,Airport,North,Structural,257.41134931309307,740,403,453,96.01727781876092,17,8,30.24169272244664,1,0,257.41134931309307,263.157520141286,2.232291172680123,4.0,25.26548156054087,-4.576770234966502,82.48319927559353,0,1,0,2,4,0,22.3751342325391,1,836996,6054,35,231539,0
109744,Hospital,North,Finishing,283.6270457233706,1198,376,481,69.29532310548841,15,3,53.79318049998575,0,0,283.6270457233706,285.8881307506839,0.7972036029027372,3.0,52.44412353738627,-20.142708485723645,81.07891048178399,4,1,1,0,0,0,8.809596222620875,0,862571,7653,39,664416,0
109745,Hospital,North,Planning,394.6777884739198,804,759,535,98.82937944732316,18,3,65.01101680526108,1,0,394.6777884739198,464.6366024483752,17.725551327568112,5.0,28.49535038983274,-7.11310380978797,35.97211371816328,4,0,0,0,4,0,12.706184681558447,1,666698,3776,10,702487,0
109746,Industrial,Central,Structural,269.61099565711646,631,872,1120,93.4874213749229,11,3,33.125788943261455,1,0,269.61099565711646,287.4331238270782,6.6103120633208015,3.0,52.50931397456158,-6.549358951879718,101.40121946593499,3,2,0,0,2,0,47.11268521481976,2,285232,4613,19,301119,0
109747,Residential,South,Structural,442.13919873064464,1473,565,417,50.222799173577286,16,3,39.76287546162125,4,0,442.13919873064464,447.56137810263755,1.2263512006082369,4.0,67.7347981983908,-8.993845201629702,106.26621720478946,5,1,1,0,4,0,3.04005140191842,2,989557,4307,30,448704,0
109748,Industrial,Central,Commissioning,346.24957566011875,1470,839,777,57.50604017328068,16,4,,0,0,346.24957566011875,368.37044735294495,6.388707235424942,4.0,79.76904030127811,-16.954381956769623,134.05922002849843,5,1,2,0,2,0,23.45711042762566,1,722802,3347,39,557770,0
109749,Industrial,Central,Foundation,181.2377646510751,1261,363,336,61.266019436449945,22,2,36.79964115671069,2,0,181.2377646510751,196.46961091331414,8.404344586551186,4.0,94.13304196162034,-15.223076186960876,48.400004440049536,5,0,3,0,8,0,6.582452393571458,2,471930,1940,12,188986,0
109750,Infrastructure,East,Finishing,402.73355659720755,1132,116,99,58.34070878972207,2,9,,1,0,402.73355659720755,405.5873174449964,0.7085977319349572,4.0,28.548362415927475,-9.984556101250876,256.01716618899377,3,0,0,0,0,0,38.981054263873034,1,216143,8862,31,178939,0
109751,Commercial,South,Structural,264.7125628906574,993,660,569,71.637137833744,23,6,,1,0,264.7125628906574,299.68581104370935,13.211782535420527,4.0,24.325968843844194,15.484434984921144,37.79271296779033,4,0,1,0,2,0,2.6061781412565708,0,480869,4344,8,526015,0
109752,Residential,Central,Finishing,375.2793221747307,1022,923,861,91.01360440285063,14,3,,3,0,375.2793221747307,443.7548558246823,18.246551196356425,5.0,31.314361185243122,32.12974842572338,44.86506777380522,3,1,0,0,0,0,27.66418073788919,4,196918,1172,14,361235,0
109753,Commercial,North,Structural,286.01569465103086,324,60,47,92.473525588384,6,10,43.010475996840526,1,0,286.01569465103086,302.4584598180105,5.7489031107336785,2.0,0.3425578807672691,-10.775009481896475,105.58033174909323,2,1,1,0,7,0,9.758331644977947,2,742794,2194,33,574823,0
109754,Industrial,South,Planning,490.71452889486915,272,671,752,90.78177729368774,16,6,57.94436877290691,3,0,490.71452889486915,391.82329820794973,-20.15249699446048,3.0,5.061604720116875,5.678025246450174,159.97520109875617,8,2,1,0,2,0,20.532861636760842,1,195629,7308,34,867251,0
109755,Infrastructure,South,Commissioning,139.12619862647088,882,21,15,55.22890795518826,5,4,,2,1,139.12619862647088,162.4959869963687,16.797546832025184,3.0,72.62297623747652,-30.42322838985301,124.69297418538989,4,0,1,0,4,0,43.787161697903024,1,514793,4668,19,513195,1
109756,Infrastructure,East,Commissioning,214.45342212997267,1154,890,837,83.29630197334846,3,7,88.69176172026994,2,0,214.45342212997267,215.2700525991729,0.3807961939191413,4.0,92.84253485363371,-27.665839024543832,72.33689429080236,0,2,0,0,5,0,20.53121989933787,1,499966,4944,45,992477,0
109757,Infrastructure,East,Planning,309.1649826588767,605,141,119,40.56409136597364,11,1,,5,0,309.1649826588767,262.9812497877901,-14.9382159887248,2.0,4.997840133006315,-21.703211449790054,54.58289869957921,1,3,0,2,2,0,18.097549283264975,0,849502,8549,7,109811,0
109758,Residential,South,Structural,252.129034012208,240,476,374,99.54522043241442,1,3,46.74326847968519,1,0,252.129034012208,256.8753719197886,1.8825035070537703,4.0,8.499073191614704,-20.157990946259574,119.20341232980985,2,0,1,1,1,0,8.459654131193183,4,340409,5852,43,744523,0
109759,Infrastructure,West,Finishing,152.33902499209862,242,189,168,71.7401121561114,5,4,78.96094283261219,2,0,152.33902499209862,180.29027181852283,18.348054169228107,1.0,98.6674554700528,16.78497866897648,91.0423694848464,3,1,1,1,3,0,28.46159676977411,1,487946,1898,28,388006,0
109760,Airport,East,Planning,468.5612555002147,807,501,377,58.54153446747084,2,3,51.11250478335416,3,0,468.5612555002147,505.35429989747627,7.852344590032953,4.0,63.99666467868822,-2.708815958325788,45.782795229133825,4,1,0,0,3,0,21.473724932970068,1,228208,5072,36,169663,0
109761,Industrial,Central,Commissioning,228.48668822934087,1152,217,268,91.6326700695837,21,6,49.391604453748,1,0,228.48668822934087,261.3251772767463,14.372167281117115,4.0,87.49104088493101,-25.47601696895728,94.38814544197177,2,1,0,0,1,0,40.90037191220566,1,728765,3471,20,735626,0
109762,Residential,Central,Commissioning,359.24099402581334,622,404,425,41.96392561792663,10,6,31.13575028453421,2,0,359.24099402581334,358.4362283655582,-0.2240183257586068,4.0,92.36836000797746,32.43349753251869,39.89939791754581,1,1,0,1,3,0,8.034812733681978,4,523590,6061,44,629381,1
109763,Hospital,Central,Commissioning,298.46558493568995,1463,695,641,41.15316060748347,16,7,50.20632847416411,1,0,298.46558493568995,319.4715370404105,7.037981316756063,3.0,30.177874577223186,-29.486451785922952,116.51211020730045,4,0,0,0,1,0,38.05799989125786,1,544094,4059,31,375888,0
109764,Infrastructure,West,Commissioning,332.0846441032253,1203,569,546,80.29969336436619,9,8,57.56638095046776,2,0,332.0846441032253,358.28709219848923,7.890291996494479,3.0,14.612183008334057,-25.128828721799962,73.95216516975476,6,1,2,0,3,0,36.135417869346306,1,964492,9336,11,895503,0
109765,Industrial,West,Commissioning,134.70505129203397,1102,164,165,53.200299055987855,12,3,43.55875242347271,1,0,134.70505129203397,127.67241666014502,-5.220765342082485,5.0,54.31077242727872,12.709252383992679,88.21954720356634,4,3,1,1,1,1,12.438407914296585,3,794015,6390,38,377866,0
109766,Hospital,West,Commissioning,232.75803906201392,189,206,256,90.7854631905861,3,8,37.238219361960304,2,0,232.75803906201392,261.26292874906716,12.246575801172941,6.0,82.84323816773583,6.924571690143487,64.399400554716,4,1,2,0,4,1,46.56043886750186,1,267258,3257,23,290797,0
109767,Industrial,North,Foundation,335.7766458478318,1205,393,508,67.38879322022049,21,3,31.368228728157092,1,0,335.7766458478318,296.33587111992307,-11.746133989849483,2.0,18.823576057999702,12.265620782732034,50.88445676959002,4,0,0,0,3,0,18.38998512824211,0,121793,1905,22,421414,0
109768,Infrastructure,East,Finishing,358.1530062927932,511,748,647,41.54509439595484,4,8,38.52157843105156,2,0,358.1530062927932,395.750159556932,10.497511567277703,3.0,7.958327825372891,15.774342251478176,27.79454208458535,1,0,0,2,3,0,48.32698775230379,1,831303,7364,35,512887,0
109769,Infrastructure,East,Planning,344.2083528397001,997,534,401,78.57574463061529,13,2,78.70040334581317,0,0,344.2083528397001,391.48495546521224,13.734879538942847,1.0,64.16287436266154,-5.369247388519261,50.5281802238466,1,0,2,0,2,0,43.078888375663084,1,756471,1506,37,988846,0
109770,Residential,South,Finishing,168.2439401942307,1096,490,536,85.56373679103928,1,6,50.67526098898287,1,0,168.2439401942307,144.92445591132633,-13.860519586014796,4.0,70.52354940599402,13.97838839703602,35.05099031937421,1,1,0,0,1,0,40.04792232793575,1,541869,9194,42,430177,0
109771,Industrial,South,Planning,103.41361889680023,444,740,748,40.85408210068244,12,4,97.619431492754,1,0,103.41361889680023,105.34348627684011,1.8661636645418636,0.0,60.17904890144676,-5.251716015955893,15.108431585541785,4,1,0,0,4,0,27.222981841102445,2,741360,7387,28,695879,0
109772,Industrial,South,Finishing,126.61886961297502,804,675,754,72.15546104527704,8,6,56.18224797469297,2,0,126.61886961297502,140.57950149999897,11.025711988818264,3.0,98.42871201256708,-4.609252684053207,76.10448277188593,3,0,0,0,2,0,38.88105072859045,2,677109,9712,39,935343,0
109773,Industrial,West,Foundation,238.07920227645693,1374,370,301,63.989610469015254,8,5,58.651603190285414,1,0,238.07920227645693,263.6225577249597,10.728931886642435,7.0,44.58120172890339,-13.845946956108019,31.467298689940236,3,0,0,1,5,1,12.234096843358817,0,372773,4217,44,169465,0
109774,Commercial,North,Finishing,248.76438402333645,1475,217,204,59.80686478303386,23,9,93.48500642581895,2,0,248.76438402333645,232.71860810201213,-6.450190200788171,2.0,21.41833997594412,-37.16953558184315,61.21676835123352,2,0,0,0,1,0,29.944680802466607,0,154675,7716,36,224714,0
109775,COMMERCIAL,Central,Finishing,237.62174511764022,647,742,541,75.6298125005683,21,8,79.81374073432247,3,0,237.62174511764022,287.58091060972794,21.02466062916686,7.0,72.67939801537989,-9.895249553020975,17.06807837287938,2,3,2,0,5,0,49.50355295278639,1,256904,1287,37,559035,0
109776,Airport,Central,Structural,136.58965490332008,1019,741,843,90.25468406607396,23,7,98.00416492591471,3,0,136.58965490332008,128.99579058847186,-5.559618933237125,5.0,98.30162116526886,-18.63771393812105,198.63989949221155,2,0,1,1,6,0,47.170740184822876,2,956724,8185,34,520927,0
109777,Infrastructure,North,Commissioning,184.0631723967539,814,272,246,83.29512282347346,18,2,84.14647220004493,4,0,184.0631723967539,215.87115085103952,17.2810117527055,,98.68199308924054,-2.1180721256766173,84.47103501803026,3,0,1,0,4,0,11.979184823061178,1,894775,9247,46,143131,0
109778,Airport,West,Finishing,466.57941728996013,1446,53,57,41.92686077216621,18,2,48.34048338310187,2,0,466.57941728996013,478.4582832632905,2.5459472778131893,0.0,85.15780409580537,-17.389553000497706,59.21254594782722,4,0,0,0,4,0,19.437951974101686,1,301416,6332,44,469554,0
109779,Commercial,East,Foundation,278.3971114914612,1210,181,186,73.82785829100791,17,5,92.33495795065159,1,0,278.3971114914612,327.8818734055357,17.774883384733787,3.0,2.998888200282901,16.236370083391265,60.75586435582427,3,1,1,0,3,0,16.076456477816954,2,790158,5297,36,249050,0
109780,Commercial,South,Foundation,230.73224641564832,1247,377,405,47.26928707298525,22,2,37.45071617798056,4,0,230.73224641564832,242.9586207450243,5.298944780934949,4.0,66.51770825295397,-22.623640295328105,73.55260960018153,5,0,0,1,2,0,3.334893447502579,1,550254,4647,41,178540,0
109781,Hospital,West,Structural,461.85528554584516,1341,955,1102,86.43299171038973,12,7,38.464656920493596,3,0,461.85528554584516,486.5053941468174,5.3371931365556255,6.0,57.907321757576405,-20.537800710842735,94.44072643341632,2,2,0,1,3,1,14.375018938881167,0,373110,2252,43,157859,0
109782,Industrial,West,Finishing,509.10441983121757,752,652,512,64.59196739538497,4,5,,2,0,509.10441983121757,556.1690672299776,9.244596111415289,3.0,78.83277118095822,-6.4071552641721885,48.380299640575984,1,2,1,0,4,0,39.76469278588756,0,819902,6966,49,744464,0
109783,Residential,West,Finishing,192.8326478372226,1474,54,59,69.7739518348034,13,5,65.72875559471221,4,0,192.8326478372226,202.51393442116094,5.020564044793237,4.0,0.028135453759048357,-8.40548115937203,186.65560753933542,2,0,0,0,8,0,0.8737216939893488,1,601849,6680,35,983974,0
109784,Infrastructure,Central,Foundation,279.31240304750474,1111,637,823,54.25677776283664,6,5,90.61942339620386,2,0,279.31240304750474,303.0778573407829,8.50855673932824,5.0,32.65420003855256,8.93999926113041,91.3126043845996,2,1,0,0,1,1,41.436687808259556,1,420956,3281,3,547804,0
109785,Industrial,Central,Commissioning,113.65979068666702,987,599,677,61.41322364916994,22,8,56.628560102830974,2,0,113.65979068666702,99.29467406587868,-12.638697057246532,,82.91600589993608,-23.97585832772063,63.35442707228156,1,2,1,0,1,0,3.1742725218279477,1,842609,1165,18,922811,0
109786,Residential,North,Planning,98.95289330509716,966,764,668,79.63149320951237,14,3,58.219560756424265,3,0,98.95289330509716,102.2419157027211,3.323826406452857,4.0,86.99164451712016,-34.01018640247945,118.33319217183362,2,2,0,0,4,0,34.9651929478741,0,117825,8182,32,864310,0
109787,Airport,East,Structural,213.84094622286125,371,172,148,98.61470186010149,16,4,71.19588589958008,3,0,213.84094622286125,202.98032242440587,-5.078832651225095,5.0,67.94656574821724,-39.452909624146635,103.14620685447733,3,1,0,0,4,0,34.40620314539471,0,983806,4107,43,359721,0
109788,Residential,Central,Structural,132.5973047875598,1038,105,95,99.89443810278252,19,2,68.76782267992007,3,0,132.5973047875598,126.59647312732108,-4.525606059529597,5.0,85.06745378413365,-54.82686830757528,94.8353220372075,5,2,0,0,1,0,43.01674886899606,3,898248,2538,7,711033,0
109789,Residential,North,Foundation,184.1915490015063,118,932,989,62.83863346569379,11,3,65.31949026623624,1,0,184.1915490015063,201.0347778942105,9.144409167527257,3.0,21.423452221178273,-3.5029555827079215,53.904208113841854,0,1,0,0,2,1,12.073458519743019,0,792066,6513,1,108525,0
109790,Residential,East,Planning,267.203478907873,498,494,401,61.43379793661724,10,1,47.01926814068274,4,0,267.203478907873,250.51569009610998,-6.245348630927319,,91.15633112182134,2.301018400724917,47.351159930870715,4,2,0,1,4,0,11.46929985914477,3,385189,4709,24,294835,0
109791,Commercial,South,Foundation,419.92256549238857,1232,767,939,88.69709308941997,4,8,43.02775287933639,2,0,419.92256549238857,442.3036429707052,5.329810616886785,4.0,15.186746027616794,-5.394223653289146,102.45234417741061,3,1,0,0,1,0,39.49299308069838,0,123903,1379,24,965534,0
109792,Infrastructure,North,Planning,282.71412216216294,636,544,650,79.17954273581944,3,3,72.90957466723907,2,0,282.71412216216294,301.6576374371737,6.70059038088832,5.0,76.74800517968153,-33.48174844596644,88.50469752755477,5,1,2,0,5,0,24.5247496932169,1,356620,7665,44,156450,0
109793,Commercial,East,Finishing,193.77519471705415,101,670,596,52.27333797255855,8,3,80.72798172330894,3,0,193.77519471705415,166.09313627416202,-14.28565636758244,7.0,77.68225721059183,-0.6685515002628705,98.2746072952685,5,1,2,2,1,0,43.13042018640705,1,404658,5464,49,813204,0
109794,Commercial,North,Structural,522.1712498082586,564,814,616,47.528290191342414,10,2,69.13519903441079,2,0,522.1712498082586,516.4665202486199,-1.0925016575948012,4.0,65.73821964134144,-4.043136321720311,162.74469041076628,1,1,1,0,3,0,39.5110410958241,0,490663,8549,49,846359,0
109795,Hospital,Central,Structural,245.97933379367856,344,837,995,40.882706043588534,9,4,74.38135123985376,1,0,245.97933379367856,282.69355152915347,14.925732649666362,5.0,73.20787527906975,-6.179295195257542,96.99109967636316,2,0,1,0,4,0,45.47257183731499,2,863450,6975,46,924274,0
109796,Infrastructure,East,Planning,360.13214078746313,713,457,470,64.42425972243453,12,1,48.7702835461678,2,0,360.13214078746313,429.44791838162655,19.247317788020215,,87.95672416249458,4.056490767110412,44.90047137080797,2,3,1,0,2,0,4.265779442779999,0,926849,4549,36,250623,1
