cement,water,aggregate,age,strength
248.256858826756,241.536186948183,1198.25244379955,74,9.19882209210258
425.119826903001,257.722992934481,1192.44716314717,192,32.2648017983394
478.899430953543,203.453811288322,1059.80357188298,171,30.7251635747533
494.400425529148,188.039799591098,1121.76562387099,273,40.4309090045685
401.351274103577,129.490505341257,1086.04006451348,187,33.8813992602531
250.503834212366,165.638550721862,1037.26328761579,23,18.1008174890069
133.400286679468,186.803873234775,821.339198795559,181,0.828474524857006
410.858766370975,117.720085935923,981.905737021064,327,34.0723699789616
323.361699894322,144.122390542242,1069.91452086696,108,31.9946189158021
269.688803698791,219.645058812748,1071.01264555347,335,19.2693201563134
462.541754037894,247.132622847838,949.249047368953,162,39.8407301809124
144.478992922461,299.66950227859,1176.67679466321,302,-0.224512828600757
297.050041716344,286.622666268712,866.942812894713,206,17.1616160460944
104.541457906968,228.513039907038,1000.14377848622,78,0.881165930490914
287.464256797651,184.249610658814,1076.35359062033,16,28.4317196849406
122.521310272735,227.235472941647,1078.85432235672,327,3.07226647933376
147.527166507229,257.130323616046,1059.45558270753,96,2.02485600131867
147.010498710842,123.667238184677,910.115285380744,147,15.478453100534
359.684120846425,181.980977939258,862.482627474649,2,24.9903059952542
398.417951706169,267.960457127123,1054.37613073068,10,27.9669182726245
333.347506038864,176.766590386609,1039.72084645578,125,30.8012171166511
484.869019389817,214.374454245437,871.742404115696,81,35.6989698682151
249.948231809482,217.55387217244,1082.05565822823,140,17.2194418047445
214.284834512744,136.895250626728,982.068796693463,326,26.5714744706631
447.439651275784,172.447088330458,1067.10423664126,150,42.2282009552463
189.438335407781,166.902257748386,1134.94683190806,288,14.9033860017828
485.289015776245,105.239341706413,867.891371430769,361,45.7553279331406
104.861789875927,104.838352778271,807.657947198735,340,5.62266994230491
487.951530683056,266.339408735155,1111.64103455831,129,31.8272530153688
117.26396478023,154.614161994563,1043.87897006105,239,13.9338081781233
456.457245479228,203.615753247763,1079.85582784885,58,42.6222921123847
311.08044363452,159.745114717755,1135.26198999546,198,21.8152162398614
497.18591844772,288.135849023068,1121.1243739298,211,39.1102343840093
129.51862589416,151.859351773155,1184.36805877153,45,6.36552749328977
321.541713760528,185.931362547787,1014.37403154085,97,29.7496805552838
487.72101424764,274.54605009692,995.398253063962,279,39.7488049114247
309.23913766806,268.386713358362,960.754879956292,23,17.6204842952361
351.759455254105,137.220283569255,861.476417137682,335,28.9565033354693
378.299475593847,260.528661959142,1029.04289315281,44,26.9478536870567
281.816425907109,191.637377347579,910.805009730392,27,17.1288608685189
351.023232033625,196.593774417071,1168.52300488519,282,29.1960592081582
333.72572476924,126.695994483189,1033.27632171084,97,27.627917355473
460.463204196396,116.120302751425,1037.13607220324,36,38.7378458827176
118.178552136583,245.587861394753,941.969864350804,109,-4.23524172423843
212.385275836892,199.29223047106,820.795740791083,55,14.3948923238727
480.164593630624,187.370140523036,812.697506149195,192,40.7808040438057
456.105513556367,245.901645730479,969.334057661279,219,44.4425733464448
282.262701114285,253.102579798222,833.826151238895,185,12.2594169296294
348.053039120615,131.781633533871,1042.73878221606,69,32.0327131965329
210.952473192453,222.045029895528,1152.38920225586,317,12.7497634843357
175.248463889505,127.070816455537,1153.16592660749,130,22.9700975578064
285.479361975993,250.275017205809,1063.61816405289,55,19.3290449226162
241.340891210421,231.391031253428,884.492732589172,97,15.1579804665461
333.462444740349,291.322924216692,1145.19873254355,336,21.7395860883312
131.093854785994,113.791603271284,1154.43737412528,87,4.77420004170708
489.757923066467,111.410944230251,878.661433981183,294,47.9022090583388
494.484297791841,156.43741493864,1094.97043430827,119,35.9050459865683
379.264685607898,152.341136747181,914.607819570849,208,25.7079912805059
314.438546537648,149.3957598144,1121.05612494117,334,32.3762588471923
223.811046514531,281.250916104207,1198.89515996144,154,1.04793815102241
425.518007882779,149.909239969901,812.010402131757,35,33.8084709983287
373.892469021552,154.389945225726,1158.94634631637,79,25.2141171845741
165.046775737957,251.879652483593,1049.05221343946,67,2.5683414876677
464.370873797537,189.947968490108,1189.35304766593,343,41.292415466945
429.014897169268,255.342111391036,986.003807010571,34,35.3971606021958
479.91996531677,113.073231512877,1138.95517222855,97,49.3965029046967
390.287803355344,197.514238734677,824.957627439311,169,26.2483023030065
345.366078374316,106.722720036657,934.111620031318,169,28.560662152465
267.297214516248,112.530640691071,826.806615100484,151,42.875940028131
473.091393341605,281.287490668882,1190.13725339163,71,32.7046913710396
446.425555800163,127.849074223519,1126.78956290873,3,33.8690478888609
118.087468042476,206.484136455043,1141.01896849839,314,1.04553616778821
110.546789798901,182.219120520141,1175.18609257356,32,1.04302337233636
250.58534675122,169.468665251769,834.041394447914,287,17.4914145985913
424.221332312733,279.966669137454,954.239037005333,82,28.0719491584263
494.910451725978,104.364679355098,828.413955617601,43,44.5956784362101
160.166756441411,232.757937235118,884.317240620012,105,5.28673947091941
337.652286140854,292.67888684271,891.746310815069,1,14.3638517855939
252.356342652409,212.033636692368,987.642884419032,61,17.0906075364031
487.965759125841,287.364492406618,907.424866981457,270,37.7335860416566
436.847569254284,110.451575857205,840.391242727104,180,42.4450864853177
435.331481884455,183.758663814832,866.996435637643,224,28.0129447290781
287.477263917988,152.03155819241,858.910225420836,6,21.9903697006357
265.927800935066,246.164192996146,1189.23071916492,103,5.38658886418923
209.362828772283,296.259418099449,1103.71700276739,10,5.34545749987288
122.550198660371,151.30601248885,1187.10458610782,71,8.68940070535999
445.888950502021,230.834920294815,975.896194603163,90,39.1760447934732
425.160403652031,139.619526551948,911.347392665063,226,39.4673643580907
499.887069314452,213.066050914322,1119.31727888367,158,44.2923580621941
498.654734829562,192.786497337667,930.501567216459,228,41.0111238056606
322.172682241051,294.401065926307,919.753349482139,126,16.2113760781649
407.594966072204,221.705454539293,893.002396883133,209,45.2280146928744
477.906291952971,169.901274417364,851.871591289694,97,44.401367033755
439.858956270965,122.819156977587,902.585224406706,74,32.7200185208902
198.939240697279,130.249365746987,942.127899389555,115,5.85813617471361
280.217654124037,145.063385990247,1069.59768325829,191,20.3532488675735
151.663766060598,150.19333226806,825.025936887781,170,15.3160525242001
481.620410903489,270.123211568228,884.202775866137,307,37.9695762820814
342.469853780352,212.244557656505,1123.60945611667,204,14.5546583834035
191.457122201385,204.678182274873,858.768769433508,56,8.58533599044531
368.680273762343,122.953774373843,937.058058609009,208,32.7883309062993
347.251296183158,272.027938669887,1145.86356874326,41,9.45539578749408
243.265087213136,244.562860641697,861.970124457377,32,12.5391964494797
145.423036879852,113.53367238,833.094734247276,15,3.94878003102853
368.62927823712,241.567019445954,993.815198032004,62,16.2268447974727
308.123080361517,208.707643468529,920.967804511415,155,29.9494637635523
408.927356694256,116.345069149356,1025.36334579354,284,32.6274712080332
308.065400444797,191.660128305731,1121.52195619339,209,19.9771099519118
440.872600127416,196.939257426009,854.859395261097,320,34.0373827111078
320.762735509794,133.154908032655,1032.27963382171,187,27.2997219039682
324.375188614154,289.139629400057,1002.20350415595,130,28.112090426692
450.661441063338,269.995074296132,857.63151440528,127,26.8554560403475
261.393146484959,233.804467465822,1049.59939421159,292,15.8350737029618
153.606091380256,192.459112200121,909.456167144309,114,7.48196292315155
111.513070525336,182.353108316902,995.133727417605,199,-0.32030709910905
402.054902269448,230.194693430191,832.908929710825,13,27.2113235325422
348.123820541386,209.086373881381,983.833622885449,271,30.0405623938173
381.631907239689,112.454621176377,922.585387217128,89,29.6519347316176
185.185664603564,202.500529754066,1128.95248447414,215,8.85032742900222
154.548590234708,261.280723446568,822.791490798947,278,3.01405321654597
105.817866267153,191.847975519392,967.442909967332,203,2.50035444507401
240.235023522639,110.391315510854,983.372569652575,74,20.4596951498374
335.967074741853,257.255639876807,1090.00243051965,25,23.9167293208794
256.897618039893,140.272756427195,1029.71503003608,101,29.3738954924412
274.989968809492,151.724166977608,1066.88493487767,176,8.38040637279772
461.663477797499,132.941270686459,1110.8197142607,117,39.8523275493998
239.30218680932,166.0430129743,1144.88118946328,166,10.4658876710061
305.595795663924,251.350301137727,925.550198688988,41,16.4752145062516
413.461205096457,203.877171900787,1015.20908214556,344,38.9965985680767
258.617112928508,140.976254830143,1136.04323137568,120,26.0018611620556
348.834680091149,275.566015630408,1195.78045238602,97,28.2987401116866
444.945483498698,275.916370990306,1155.80772441751,145,38.3251923746066
479.808249463057,274.115685009201,948.586905049751,216,35.5653653377435
158.829392371615,147.759242276308,878.06660688746,229,17.7776284968819
470.635050064598,190.247868836198,995.757014962636,313,48.6653605376791
296.846517231815,296.997931228175,1096.65658073442,130,16.8287574344803
203.297755319583,254.402495261998,997.027628301319,352,17.0158337766963
283.654302495305,105.433484245112,993.272345325467,318,26.4799411298578
492.013030114191,113.040918252098,1135.29216843272,137,51.9704196765686
297.047237597148,192.786275362467,944.561511626875,324,22.4970938047737
231.500644115003,281.844041172312,1143.91786992466,337,9.38025994441881
353.36034172669,207.740359590543,962.721920380689,273,22.0790590417838
196.058247511277,199.562501606858,931.293242271336,117,9.92955450459657
130.345331243466,121.094739991326,981.59596447988,306,10.4617370964218
151.55188876426,231.356020944859,1104.97878346995,94,-0.201875477696743
151.218335583109,264.420632120045,850.400811145598,168,2.33025965733035
160.761077404918,176.084001501512,878.567686348807,203,6.66916111831232
155.530869059764,255.122370185066,1180.57793026524,341,0.822090665070586
356.349897921286,292.895330780162,870.196650952543,149,27.6596465608884
172.752033759658,140.753291825538,1027.09092717242,183,18.1270568002178
238.266913329545,204.665926238948,1031.72578666478,152,20.2705584124687
458.715363962405,157.427591616915,995.849784820098,74,38.3193778622872
289.584656105149,258.570883806768,1057.89809943073,274,18.6580073932171
367.023095408411,215.518673176232,891.930690319047,42,21.0305091033328
168.927948480652,226.916483510061,1021.0649071107,212,9.74013514876885
176.915607523468,259.582831923179,948.869302098759,101,6.570577687116
116.347446506592,179.194094532491,1064.66690385168,45,17.344776906663
167.574025228866,283.018013681409,856.48941734926,82,8.86201364889486
211.436135612783,206.605773449228,1028.35096673579,17,12.5595495216712
170.804193710699,131.59096456707,874.10814215333,73,11.0228245877498
135.481013502822,239.179823633761,911.457225246015,14,6.73564285398033
148.25434844024,258.652270087651,887.483920129433,157,-1.11587201226112
284.31150721309,163.352335413505,873.135111947527,223,28.1917230107039
182.533487362317,271.435851399751,1130.28438062427,132,0.565838665057674
245.70794441923,281.228650953153,914.283027064356,338,11.0817426081917
301.366908341943,155.380897475562,1170.84951274578,47,13.6467484633939
376.157931451746,296.704294543044,1187.97061013808,107,26.9209595332679
115.72485593644,128.142305609752,1028.50418797484,108,7.49501544447232
419.764159563617,140.403133680498,857.200449066291,265,34.7988441485067
351.160155796363,136.844967847605,949.819297351833,205,25.678073232377
132.703612779549,278.797942001574,1119.09290533929,79,7.01407531137651
449.431449642711,230.858510464992,946.956291478828,155,34.2821997530056
468.348960212725,130.420856644455,834.806887321116,271,39.1873763164469
124.431183941946,188.06468367367,1022.71396437128,247,15.1195490286012
210.751059258882,223.05960501396,1138.04834059841,19,6.82681107948157
422.480511917225,116.692816997877,1118.3705548574,346,45.5664956990976
399.303876153463,276.483273681468,870.049256052141,26,20.6112711112201
173.808407742551,260.720707088307,1069.10584576499,217,4.74007426880488
183.739729334684,201.041354715328,888.201705374259,154,12.373361324614
248.188841116553,293.425323051834,887.283013820869,154,11.3984332110434
293.809194076409,183.55219585502,1149.62870932207,174,23.1621247224551
347.301908612118,296.8220638073,899.867581096092,92,18.1149134407268
247.565455827909,233.583999760725,905.298938607205,338,8.46836483525666
285.013886453259,226.934254650788,800.26135630452,181,26.2925578346101
398.988375253503,133.190979059157,1148.26761365021,131,32.1601466855221
114.673281156239,276.385551660929,1117.03792528365,298,2.07311281023917
200.974777737608,185.497937584123,1050.93157403627,275,17.0823683527163
385.339834353821,132.446681156496,1100.10630557554,273,36.1854403991143
458.08273507488,102.521503995152,860.819426969797,76,37.8992419730393
304.670976846266,211.951136727677,983.32943783503,177,27.4383656580017
312.845394106126,205.479924424535,940.487754939512,184,25.4189390645102
142.86880453591,243.870724473832,837.510610502807,319,6.2772124816256
278.964946729382,278.05161060356,994.45219408597,131,16.1818381606896
313.046906582009,115.881316928606,1168.29586013705,363,37.5519365330559
196.988201453892,246.299298068072,816.023647620278,49,4.22354414571982
207.697292379752,137.482388819516,916.584365397518,55,16.5218889388382
250.913665241849,271.635410631433,883.016374482281,154,10.4064485346124
108.028479111091,263.812702772331,895.258661466279,355,-8.51931625920753
228.831666233271,208.158750997109,1163.37382075175,200,4.66155644915728
184.579202798618,242.048559724662,987.227621693716,308,4.36231041874511
230.998940871166,162.87002263675,986.519765175928,356,15.2241771252176
147.9048527277,194.233579786563,1104.23025698211,118,17.1235550302462
456.210912295958,264.327379542094,861.79688160197,263,38.5266644240215
337.436981421619,191.853039434643,994.90614164002,46,28.5527612747269
371.640927657796,171.559653065088,971.994085648424,302,28.4207175812734
415.668495442935,198.84248945006,1038.76427621866,356,35.4913609193878
299.376879571623,265.649850487444,1199.82308130018,189,30.0759603565212
134.768115234969,167.041609474175,1107.77955763282,310,2.1526426809004
314.842616727419,134.752318627149,959.146281206971,318,30.207839728221
334.736447208352,242.402804066156,1131.02122090962,129,30.6999833520787
398.175789673732,265.195642541616,868.283345324992,49,31.8775122676536
272.663818491872,120.127495704707,812.185474523584,25,30.517705133578
151.032121118226,147.974822551189,881.779348985709,266,11.4287972668987
213.51036231949,128.394397952199,936.164622445704,118,19.1285814602745
245.232918559454,169.588282316433,1004.23230298382,144,18.0327496740756
358.366896532641,190.070195781083,1046.05165621648,200,30.9999076599078
328.311321867565,249.765267392661,1164.24228688577,157,17.3368367556063
242.438690359139,230.229516976335,1003.94160382018,348,20.1741352318155
494.606099517192,224.185713495686,1000.51025785029,134,41.0625658407702
342.309927742755,170.474989321931,820.097203929193,148,27.5005401394517
194.890716694398,268.289510616952,813.96462106249,336,18.1665543276715
140.712989048162,194.257433479633,1020.46398476655,71,3.74150023531063
161.143655673733,295.820987603031,975.271445299338,233,9.6924263603239
198.383091353803,226.828427659147,1135.67215799212,334,18.3732807379217
164.272549303822,125.252948312901,864.271833884738,299,17.4323294376645
174.626809620522,235.235512415087,809.98866484682,154,2.41540698761499
214.038067477539,165.02080308634,979.61550717205,90,15.8481580801527
169.349438117902,237.265439337219,894.991422700903,334,18.2040433505867
458.70616985057,113.928229632481,819.845749335535,199,33.0714378299994
132.093498264657,134.976287435192,1089.83931473905,161,7.13224298322509
309.804555828102,271.147451781157,844.637199982899,26,23.4946255920933
264.158730795865,145.435911404703,1043.32780000311,121,19.7774745104131
492.951446763443,267.408225048588,912.419900066756,301,42.9841725087842
144.815560867221,155.855217690882,869.398420142009,212,15.8547503451736
259.142239618297,228.576382011742,951.900609167727,63,16.2754362769866
487.788173310148,238.830114701966,1120.57831048918,68,40.0622642001942
446.202850357592,202.530950629011,956.837430761829,253,37.4830921722097
426.828828379712,161.062135339346,1100.30785968442,2,36.1388054808555
203.161130817976,142.528875274219,850.19451871966,108,24.782681492568
168.355034956026,106.637870912485,1109.10856786603,286,14.0438674865751
367.457287969772,160.789280248145,894.773329962659,49,27.4304945948421
471.750395651034,230.632558106257,1070.95725195555,140,42.2521828048894
322.705157205572,287.660963689697,1026.3126219364,218,15.8528558748634
328.64507578796,274.24089645261,1171.65788688468,44,16.5188554698393
211.991637464114,253.212955307061,954.929007190126,269,8.18678951129523
407.797173276775,257.68946865066,826.466075533776,78,27.3958712828543
174.817499423009,232.996980695199,807.662194220501,216,6.93090358319069
229.471694561697,152.057371513201,1130.7434243891,98,19.8197988288373
270.174575446567,281.439006141166,1009.89425506457,236,13.593699061305
303.044151473782,234.146462381167,1110.09762073398,282,25.1144093744958
196.963892966032,212.088126196088,893.770240004606,149,14.9028865110077
145.934729895681,122.197893842696,938.033498205293,304,8.25602230076813
344.248016976653,189.411108761285,812.041548884528,66,29.8277763530933
215.452221296102,192.071654240385,1184.59692982965,234,18.9487318323824
332.495288569045,272.912721904534,1067.14716268033,87,11.6692105785235
161.745086109681,209.329644037558,1173.28203510372,79,7.96543117346004
292.456040741927,176.080109794082,906.198562971629,205,19.959558042984
313.035773020634,295.360065702132,1044.58544449026,279,25.8408989186191
120.729414728971,122.144118665263,1071.39998731706,337,6.75270461326611
234.641711277568,184.509685662389,927.019880103035,254,10.081271068084
153.76587077559,108.404935034281,1139.24369400625,304,12.8472562425008
125.349988189107,247.980824153386,1178.8645851601,130,-3.04890390925418
495.984092955978,283.61531043983,1153.9420470784,84,40.5055700962957
228.941537989889,156.007465910098,1095.62679037575,276,13.8107180090751
423.949778341854,271.668335359824,910.985871889982,187,30.5940288202528
201.856261905506,158.44364609238,912.646416842253,46,20.4524960217524
372.601088889572,282.154032328783,1185.34412817842,183,30.4750503835887
404.091143955875,250.792380719357,804.113798374277,268,32.9386913760644
338.255496243138,260.981355368288,1086.41998929686,296,23.098593293138
288.630475420063,103.601311120091,1082.49846502211,322,28.8174642670572
264.736365658907,292.562071414805,1049.07581637992,100,16.2904527587758
239.547306617198,245.334198414065,1196.04353843475,78,7.53500892493914
471.81165769913,160.950219077227,924.75177430549,272,46.1103410356709
432.247763115092,265.878932971769,935.988745517299,339,27.8123594001353
486.010764266605,156.304239682986,831.575761178622,162,45.2681241175726
149.718889394218,274.550767913226,977.119254617495,44,-3.8501014789877
392.346990081458,122.516078082387,904.419410493939,238,45.3028763208795
475.336182728415,240.737195492159,937.354680871058,134,40.6534666229188
172.493226466264,208.139695328982,1133.82871610225,192,0.982211486247531
126.598506946711,119.306894039088,1174.193805411,356,10.2498728615659
396.448259716024,148.378765651768,874.293228802074,278,32.3987774685908
329.789245271965,102.480807255463,949.003572621386,18,24.8362495155165
436.731510703309,193.753593092901,1171.45222484616,12,34.8409890480279
155.908950650516,160.253052152,824.723384275689,180,4.73827370910909
418.106924743956,219.671496859552,836.944211244551,123,35.8644464563402
180.650928019098,159.447561541723,865.116395682492,246,16.0759851598203
165.462377146282,159.983822301397,1038.08513365075,222,12.5241704742683
165.706319172397,248.638639746321,860.188908402399,51,4.55117728721936
425.829888092553,109.628567195671,1187.23055258029,71,41.1106518791967
366.07888827848,280.578999038397,978.685810903408,48,27.0158664063181
309.226169907648,270.452774878236,1000.60718414007,19,19.8645669305614
243.532193649401,233.560936645281,898.663446322163,262,8.73580241677485
450.880216325243,218.644314021477,988.384100973893,84,31.0538753621055
256.978042969054,278.46049962793,1064.7654530548,155,11.9844747080483
426.639775788631,137.066035905743,1100.47085478162,53,28.9617212943275
275.653963428087,115.793832438166,1101.54723308397,107,23.9657203875581
250.777771769963,147.902033981908,1031.15644507764,357,28.307701514519
285.071914267843,258.915655740038,1161.74390999754,304,24.8598604735803
220.551149665657,106.934053345297,1126.96313892244,135,21.7565430193252
399.0437520705,216.561367016698,1102.81924587945,69,33.4048665255729
301.088156036992,299.087503238262,822.242208672184,11,26.340918096603
192.885078058727,271.139218767508,802.75118488786,143,11.3808660283891
459.829829309827,204.289137808718,884.978910878189,192,42.3167044744886
253.556488549285,112.728181857328,1065.40943756538,69,13.2146662903813
317.421144445596,266.274702877142,964.478995553018,23,25.3224732724838
462.588844385819,219.795701635442,960.962503719725,181,39.0715861083376
349.695198365597,122.986599411913,1153.83475529185,293,31.3512681388006
146.759216283346,118.771456964671,1158.22513925274,9,7.18915815975981
475.93284944539,281.925363887318,1163.67010562143,271,33.4640395668269
351.083221228567,233.840052587616,925.551230606011,93,30.6302038852804
233.962245862834,265.857359863351,1076.4223250957,17,10.131561946829
155.708829065355,275.795780056453,908.653272509748,154,0.762701109361579
417.610075708118,214.354470409664,876.24393322978,328,30.465550026678
348.029102371405,203.489270351008,873.852982938948,149,26.9714406919044
313.384436790529,186.085482064198,936.843048345438,267,22.906121054754
457.557033220383,163.389317558224,971.983047911929,328,37.9274596816288
415.438884489812,186.919192171742,1132.37966842203,106,26.3471489940168
160.6699518931,254.775931146031,847.956437389085,35,8.47498542953097
224.688827118219,220.384686203026,1093.97033895796,119,11.9495320244218
199.395655925786,278.504657990969,1012.58196567572,14,0.728139407910067
397.578517029071,188.676002875838,915.178137070397,14,29.1078708524508
113.412973894312,221.417915743751,997.12783381313,266,5.67606188207172
327.955873948527,226.261510618398,919.976827910809,140,23.0267162219493
404.983474296276,218.339432461265,1038.43278209532,294,33.4763445454174
450.7062547047,240.526754617103,973.537569142098,364,36.8970290295664
236.832699486363,147.486693674961,865.762211631552,119,11.1146563826828
428.502921868805,202.472755509158,846.633229822279,238,39.8491971277403
144.252694782083,120.84496056167,1018.67827282885,34,0.18179064821515
438.580916693807,176.902265528963,1160.96521331444,169,39.0106612659898
150.995464932793,197.533413724253,937.583074623074,10,8.40073041454388
258.914916224147,230.444851909095,1093.20004288905,122,14.4900305080641
418.918146311821,290.106210517241,1063.46454197591,145,30.6036167243479
159.96697093951,220.130213309671,1172.62196572379,223,5.83450908226629
191.700558093057,248.718783235312,1128.39240691966,257,11.1315926629956
388.901027357227,201.253211899041,1026.64210356219,268,36.4720548583651
388.01461461843,226.820806275266,1062.81219929364,359,27.089789016153
356.459053154119,114.186443226755,1159.35458663361,4,33.3464074488357
377.57937778684,150.878316168369,959.807513834774,354,42.2160119822061
317.089777339039,172.370618641028,930.717882343111,106,25.4732731145243
200.719623562781,194.498671001303,804.324433454079,85,8.68150768410591
238.278397401568,109.129749100477,1130.62042967659,214,31.8275164805606
172.63908672057,128.004819510664,1120.39228016135,121,12.5171988917476
463.380224533451,155.362861558261,841.781807240061,132,41.0475288944465
333.356717906448,294.30653818021,1030.74295245308,338,23.2622159293023
260.340566705456,166.26940142061,985.592679266755,197,21.9299032375115
284.802321457653,196.408211622417,847.483638203645,19,17.1554468373996
478.913335844726,139.219542547679,1192.22729082429,130,43.1803107606095
161.340561246432,222.156014215154,885.878354985342,12,9.90717413106938
334.491932806719,156.136643103195,826.893672036224,81,24.5853560193384
302.355471553786,141.398515687685,1037.93895180076,330,24.3656514853609
344.581694173859,203.314525689196,1095.54667085321,354,26.3720207555829
107.244073528336,101.101159832084,812.977378418875,262,2.8004852713085
448.849563577661,101.532806529845,1063.48705549081,125,37.644118722016
472.847312993445,143.813761820372,1012.91675038058,307,39.5461435901254
326.053273435684,107.344272500164,841.306003550019,267,29.90550110022
378.660329550757,121.605150826138,869.009550778545,140,37.3665036922976
468.999752470918,167.77212986775,1027.18971892643,329,49.0699392381017
382.895453725359,260.517135915963,918.543045405315,2,25.5696316626971
161.015617165705,214.40972867386,1175.32629146053,8,7.74342404002099
330.515344066725,202.533545191283,1127.49609179362,250,26.6418261766468
342.686018553142,158.697764641624,1193.42688260547,139,17.2565188471997
269.652268520954,286.350743886563,903.868335580166,124,8.14823509846591
394.577694249889,179.403008247438,1187.88945311919,309,37.3839404684407
473.746805907606,117.418553359154,972.493547916623,228,48.0761787824008
470.227405162711,223.41330322356,939.007518125502,10,40.1301154806929
280.335748561653,122.76767869532,820.139810787741,212,23.1261309990823
145.295218336302,169.044628560338,821.106103143841,112,-2.77688189739158
493.936479584934,201.482387743562,1076.80450237866,8,34.2569036429194
435.559234578374,274.844504937035,983.171597773611,292,28.3561589827498
149.865072481307,198.709316068024,890.608650414442,362,11.814884340183
468.336753046949,240.451753206333,1045.58812253009,253,35.5542321622953
447.958544824851,298.563367799814,901.143247300044,14,38.4596886331465
307.535222850429,126.297823979596,1031.05270173777,240,34.1768227753669
336.510174297972,154.946305103904,943.683498793076,242,36.6921944057063
259.601081548052,178.915215119529,1129.42089064473,342,15.8517824306126
121.904655528813,184.365635707766,1128.27846430671,149,6.9166398282008
234.07889665836,182.204215053109,990.940159248961,236,14.2700584684912
421.141379439205,281.522200511311,940.327643734006,306,32.7373870095214
101.852809201841,242.806528893371,945.023918623638,167,-4.31311423820425
233.399668676458,221.581042818141,1122.28581026729,20,18.591696564496
259.267477436377,161.874543572556,931.271793119045,216,16.0583628139905
314.958241175169,264.758076844259,883.623749482738,343,11.9517251519485
467.942246565104,291.012102296998,833.875336750123,135,43.7625236203763
238.538397746385,264.239656510045,986.677248353763,129,14.1443403469758
238.781280758491,100.313021038295,992.852839567937,294,16.4568432018437
395.000499243899,227.280274036681,1136.36348416116,246,29.7846806472102
280.887176355923,110.22707628842,888.495478578426,189,21.5830783475869
189.841929175993,151.521444066744,952.39650946736,44,11.8768279482843
280.975806453077,111.904940069554,1123.36229555748,86,27.3762378214041
156.34280815192,220.759090589878,1129.44944429959,44,8.26522175021627
170.554794602489,237.317982698521,953.844430391507,330,9.75822542786544
299.347109095792,122.897527613181,983.649609314672,145,25.2661000954677
267.570179801819,176.767776608996,921.314356339713,51,23.8219829373722
465.93836042724,191.247301791108,1173.02195136772,242,29.8241798614841
244.957559646653,173.810604352183,847.457506296632,294,15.000562280754
332.235340111217,124.205000097039,1173.49976920059,51,22.629969839989
352.905715167812,183.789558037495,1073.54658073414,266,33.7923824799209
105.237782635333,250.235609561684,1012.62886107469,120,-4.48346529294319
365.414948806684,114.201532906651,813.063624313798,200,26.4016412738836
171.214386747901,116.036002816381,990.238476728803,248,16.5462762645557
484.428126987782,170.954258367197,963.099242001093,70,36.0513618758697
159.465091101245,288.345142323785,864.487524790049,341,3.18561958139348
265.84964949081,233.714529344583,1062.56384140026,57,27.3749579862603
134.139867231458,235.733991334513,1188.46036294731,39,5.95297992643747
498.749700738379,172.383998167573,1024.87552442581,289,43.0905671283859
300.878004132497,218.732158241708,1085.90131057758,18,18.7255518714434
338.154006928018,102.026236805549,827.380181026407,220,35.4515267836317
126.830590955371,227.219209281908,967.066798326798,313,7.76645078196483
399.984188159671,282.657389515247,846.543394065798,244,28.6835467874594
183.962237238234,222.514693668964,1045.1183342146,352,11.3082887515724
459.221715776286,274.739718693269,1175.39286328566,304,27.8259432407752
182.055856192803,244.794611093219,1064.71109298866,298,0.495802314274668
176.275088265467,124.111683280738,830.721219325769,283,13.3678132836422
114.619867139238,280.490661457168,941.866481994033,74,-4.98897228566534
288.826778044,113.288768871155,1020.26535177634,110,27.248634532544
325.936453305047,206.793494509553,961.283102453301,180,25.0398693240552
126.283455771341,128.427424758692,1133.45760419007,32,2.66310237172762
410.211046678004,102.341322146181,1125.868401884,234,39.0600308579732
281.315533899211,184.406852025528,1044.73240804129,282,19.6400468608701
309.756107731032,159.008141530831,949.383178053082,25,33.6082105866318
276.305098775291,197.200098759521,902.134549505298,331,23.0117164343679
260.30522435013,215.43997734691,842.349727285252,279,10.2454886325029
323.856132523287,108.747814461789,941.959073394622,226,38.3107980303372
162.096098372285,124.600659024749,965.269006883088,57,7.38383186620479
172.771252198108,211.728479290085,1070.32917004163,180,3.61701630140574
444.714248405407,168.633470634532,1063.26392971903,232,49.0781845715317
478.446184853453,245.83469750989,828.043255856503,343,40.7120668988286
249.323726511901,230.458329718388,958.103726172463,287,19.7832862012982
208.297869257422,269.120872597981,872.711546886945,64,11.6790438752038
357.599817295606,238.498565333845,862.725082126722,232,25.1251048816794
263.493668439239,185.98621547803,1130.9208598949,289,17.0780297190908
110.154542264138,234.593324478886,816.766086686503,213,-0.630499272219231
162.461038946476,155.076234851084,967.673150360849,258,19.1166235483136
386.388891538959,161.262699755643,867.281462306607,18,31.7746919321478
363.569576764061,257.797031984159,1151.73208627139,175,31.7816812757788
110.838397001393,189.283903280316,1022.81620531001,229,3.52741889998102
188.78886477318,259.676068103671,892.552254550739,226,4.37816518541573
192.429918635229,264.484474733656,1000.97091486655,84,-0.352314242500201
368.757097439491,271.512467532257,1092.59454388125,291,29.4501022931065
107.884215101746,283.327047168241,1183.24720356777,246,7.55255954382236
141.64343279383,186.197044102659,888.178401698168,110,1.52462603301749
419.966434149276,163.773363664228,1154.47270885174,254,38.9148380749063
171.417864821733,216.439749318823,1173.721645667,88,0.321720437828451
361.09844314075,174.234484687526,1166.56821781283,72,25.3396366943893
195.273112418691,220.214833360047,1054.16574274476,30,10.1562535007395
